source_chunk_id,insurer_code,coverage_code,raw_name,amount_value,amount_text,new_chunk_id,status
1577,MERITZ,A1300,일반상해사망,10000000,"1,000만원",11213,created
1577,MERITZ,A5300,상해수술비,500000,50만원,11214,created
1577,MERITZ,A5200,암수술비(유사암제외),20000000,"2,000만원",11215,created
1577,MERITZ,A9617_1,사선약물치료비,5000000,500만원,11216,created
1577,MERITZ,A4302,신화상치료비(화상진단비),200000,20만원,11217,created
1,SAMSUNG,A4101,뇌혈관질환 진단비(1년50%),10000000,"1,000만원",11218,created
1,SAMSUNG,A4105,허혈성심장질환 진단비(1년50%),10000000,"1,000만원",11219,created
1,SAMSUNG,A9617_1,약물 치료비,3000000,300만원,11220,created
1,SAMSUNG,A9617_1,약물 치료비,3000000,300만원,,skipped_existing
1,SAMSUNG,A9640_1,혈전용해 치료비(뇌경색증),2000000,200만원,11221,created
1,SAMSUNG,A9640_1,혈전용해 치료비(급성심근경색증),2000000,200만원,,skipped_existing
1,SAMSUNG,A5300,상해 입원 수술비(당일입원 제외),100000,10만원,11222,created
1,SAMSUNG,A5300,상해 통원 수술비(외래 및 당일입원),100000,10만원,,skipped_existing
1,SAMSUNG,A5100,질병 입원 수술비,100000,10만원,11223,created
1,SAMSUNG,A5100,질병 통원 수술비,100000,10만원,,skipped_existing
1,SAMSUNG,A5200,암 수술비(유사암 제외),5000000,500만원,11224,created
1,SAMSUNG,A5298_001,기타피부암 수술비,300000,30만원,11225,created
1,SAMSUNG,A5298_001,제자리암 수술비,300000,30만원,,skipped_existing
1,SAMSUNG,A5298_001,경계성종양 수술비,300000,30만원,,skipped_existing
1,SAMSUNG,A5298_001,갑상선암 수술비,300000,30만원,,skipped_existing
1,SAMSUNG,A5298_001,대장점막내암 수술비,300000,30만원,,skipped_existing
1,SAMSUNG,A9630_1,다빈치로봇 수술비(1년 감액),10000000,"1,000만원",11226,created
1,SAMSUNG,A9630_1,특정암 다빈치로봇 수술비(1년 감액),10000000,"1,000만원",,skipped_existing
1,SAMSUNG,A5104_1,대주요기관질병 관혈수술비,5000000,500만원,11227,created
1,SAMSUNG,A5104_1,대주요기관질병 비관혈수술비,5000000,500만원,,skipped_existing
3,SAMSUNG,A4299_1,"진단비(1년주기, 5회한)",10000000,"1,000만원",11228,created
4,SAMSUNG,A9640_1,혈전용해 치료비,2000000,200만원,11229,created
4,SAMSUNG,A9640_1,혈전용해 치료비,2000000,200만원,,skipped_existing
5,SAMSUNG,A5298_001,기타피부암 수술비,300000,30만원,11230,created
5,SAMSUNG,A5298_001,제자리암 수술비,300000,30만원,,skipped_existing
5,SAMSUNG,A5298_001,경계성종양 수술비,300000,30만원,,skipped_existing
5,SAMSUNG,A5298_001,갑상선암 수술비,300000,30만원,,skipped_existing
5,SAMSUNG,A5298_001,대장점막내암 수술비,300000,30만원,,skipped_existing
